124.93,35,35,35,35,3.65824647799488,3.4367505670139,3.18992897720626,0,"Rawdons  [Accommodation] [Restaurant]  START of OPEN SECTION.","Rawdons  [Accommodation] [Restaurant]  START of OPEN SECTION.","Rawdons  [Accommodation] [Restaurant]  START of OPEN SECTION.","Rawdons  [Accommodation] [Restaurant]  START of OPEN SECTION."
127.16,35,35,35,35,3.72196076370917,3.50046485272818,3.25364326292055,0,"Fork LEFT to R103 [Centre] Nottingham Road, Rosetta","Fork LEFT to R103 [Centre] Nottingham Road, Rosetta","Fork LEFT to R103 [Centre] Nottingham Road, Rosetta","Fork LEFT to R103 [Centre] Nottingham Road, Rosetta"
127.22,35,35,35,35,3.72367504942346,3.50217913844247,3.25535754863483,0,"Yield. Straight on. Stay on R103","Yield. Straight on. Stay on R103","Yield. Straight on. Stay on R103","Yield. Straight on. Stay on R103"
128.51,35,35,35,35,3.7605321922806,3.53903628129961,3.29221469149197,0,"60 Speed limit. Warning - Speed humps.  Be careful of potholes close to the road verge.","60 Speed limit. Warning - Speed humps.  Be careful of potholes close to the road verge.","60 Speed limit. Warning - Speed humps.  Be careful of potholes close to the road verge.","60 Speed limit. Warning - Speed humps.  Be careful of potholes close to the road verge."
129.11,40,45,50,54,3.77767504942346,3.55617913844247,3.30935754863483,0,"Emergency Numbers / KZN RTI 0800339911, (033)3423972, Medical Services 10177. START of REGULARITY","Emergency Numbers / KZN RTI 0800339911, (033)3423972, Medical Services 10177. START of REGULARITY","Emergency Numbers / KZN RTI 0800339911, (033)3423972, Medical Services 10177. START of REGULARITY","Emergency Numbers / KZN RTI 0800339911, (033)3423972, Medical Services 10177. START of REGULARITY"
130.02,44,51,57,62,3.80042504942346,3.57640136066469,3.32755754863483,0,"Warning - Children","Warning - Children","Warning - Children","Warning - Children"
131.59,35,40,45,50,3.83610686760527,3.60718567439018,3.35510140828395,0,"Power lines.  START of OPEN SECTION.","Power lines.  START of OPEN SECTION.","Power lines.  START of OPEN SECTION.","Power lines.  START of OPEN SECTION."
134.69,34,39,44,49,3.9246782961767,3.68468567439018,3.42399029717284,0,"60 Speed limit.  START of REGULARITY.  Be carefulof uneven road surface and road edge up to Mooiriver.","60 Speed limit.  START of REGULARITY.  Be carefulof uneven road surface and road edge up to Mooiriver.","60 Speed limit.  START of REGULARITY.  Be carefulof uneven road surface and road edge up to Mooiriver.","60 Speed limit.  START of REGULARITY.  Be carefulof uneven road surface and road edge up to Mooiriver."
135.03,39,45,52,58,3.9346782961767,3.69340362310813,3.43171756990012,0,"80 Speed limit.  Be careful of bad road verge up to Mooi river.","80 Speed limit.  Be careful of bad road verge up to Mooi river.","80 Speed limit.  Be careful of bad road verge up to Mooi river.","80 Speed limit.  Be careful of bad road verge up to Mooi river."
142.14,35,35,35,35,4.11698598848439,3.85140362310813,3.56844833913088,0,"Mearns.  START of OPEN SECTION.  Beware of pot holes!","Mearns.  START of OPEN SECTION.  Beware of pot holes!","Mearns.  START of OPEN SECTION.  Beware of pot holes!","Mearns.  START of OPEN SECTION.  Beware of pot holes!"
